valid_time,u10,v10,d2m,t2m,tp,latitude,longitude
2024-08-19 13:00:00,-3.2017822,2.4200134,299.74994,302.61002,0.0,31.25,121.5
2024-08-19 14:00:00,-3.2149353,2.4786835,299.99304,302.3943,0.0,31.25,121.5
2024-08-19 15:00:00,-3.36203,2.5084534,300.09857,302.45825,0.0,31.25,121.5
2024-08-19 16:00:00,-3.6506042,2.585678,299.8988,302.27087,0.0,31.25,121.5
2024-08-19 17:00:00,-3.456894,2.3498688,299.98688,302.11615,0.0,31.25,121.5
2024-08-19 18:00:00,-3.257782,2.1209717,299.87723,302.10858,0.0,31.25,121.5
2024-08-19 19:00:00,-3.5312653,2.1772919,299.82104,302.0421,1.9073486e-06,31.25,121.5
2024-08-19 20:00:00,-3.6549377,2.420807,299.81436,301.81403,9.536743e-07,31.25,121.5
2024-08-19 21:00:00,-3.6008606,2.5782623,299.86234,301.90436,1.9073486e-06,31.25,121.5
2024-08-19 22:00:00,-2.4493256,1.4525146,300.31982,303.398,5.722046e-06,31.25,121.5
2024-08-19 23:00:00,-2.8496552,2.3784943,300.24658,303.7823,7.6293945e-06,31.25,121.5
2024-08-20 00:00:00,-3.2583923,3.1518097,299.89133,304.0484,2.7179718e-05,31.25,121.5
2024-08-20 01:00:00,-3.3592834,3.5687714,299.6277,304.14844,1.04904175e-05,31.25,121.5
2024-08-20 02:00:00,-3.2349243,3.8857574,299.26758,306.2508,1.4305115e-05,31.25,121.5
2024-08-20 03:00:00,-2.9805145,3.9862213,299.007,306.34167,1.2874603e-05,31.25,121.5
2024-08-20 04:00:00,-2.4153595,3.8133087,298.95956,306.84863,4.7683716e-07,31.25,121.5
2024-08-20 05:00:00,-2.072815,3.2151642,298.6328,307.3001,2.3841858e-06,31.25,121.5
2024-08-20 06:00:00,-2.204483,2.882492,298.50787,307.37152,2.3841858e-06,31.25,121.5
2024-08-20 07:00:00,-2.5402527,2.8121185,298.47577,307.54553,1.4305115e-06,31.25,121.5
2024-08-20 08:00:00,-2.5830383,2.5709229,298.9275,307.5481,3.8146973e-06,31.25,121.5
2024-08-20 09:00:00,-2.6307526,2.6875763,298.98947,307.07715,1.3828278e-05,31.25,121.5
2024-08-20 10:00:00,-1.4240875,1.6004486,299.5243,305.06848,0.0,31.25,121.5
2024-08-20 11:00:00,-0.33961487,1.5846405,299.951,304.9869,0.0,31.25,121.5
2024-08-20 12:00:00,0.6311798,1.3086853,299.88245,305.15668,0.0,31.25,121.5
2024-08-20 13:00:00,0.9476471,1.1807404,299.71375,304.892,0.0,31.25,121.5
2024-08-20 14:00:00,0.24658108,1.6630554,299.60452,304.0177,0.0,31.25,121.5
2024-08-20 15:00:00,0.038146973,2.3523102,299.59082,303.9324,0.0,31.25,121.5
2024-08-20 16:00:00,-0.010299683,2.5322723,299.1587,303.53253,0.0,31.25,121.5
2024-08-20 17:00:00,0.0026855469,3.208969,299.04016,302.88037,0.0,31.25,121.5
2024-08-20 18:00:00,0.105041504,3.389267,298.91138,302.72516,0.0,31.25,121.5
2024-08-20 19:00:00,0.07142639,3.358261,298.9068,302.59003,2.3841858e-06,31.25,121.5
2024-08-20 20:00:00,-0.07357788,3.190277,298.62793,302.3011,9.536743e-07,31.25,121.5
2024-08-20 21:00:00,-0.11201477,3.0868988,298.54062,302.2266,0.0,31.25,121.5
2024-08-20 22:00:00,-0.07536316,3.283966,299.68243,303.20502,0.0,31.25,121.5
2024-08-20 23:00:00,0.17004395,3.6263123,299.53964,303.8424,0.0,31.25,121.5
2024-08-21 00:00:00,0.6253052,3.9885712,299.11096,304.60858,1.9073486e-06,31.25,121.5
2024-08-21 01:00:00,0.23666382,4.324051,298.72125,304.59766,4.7683716e-07,31.25,121.5
2024-08-21 02:00:00,0.40216064,4.5563507,298.3957,306.01843,1.4305115e-06,31.25,121.5
2024-08-21 03:00:00,-0.06138611,4.6512756,297.9137,306.868,1.4305115e-06,31.25,121.5
2024-08-21 04:00:00,-0.72180176,5.125,297.84106,307.29312,0.0,31.25,121.5
2024-08-21 05:00:00,-1.3805542,5.5700836,297.2665,306.96143,4.053116e-05,31.25,121.5
2024-08-21 06:00:00,-1.6471252,6.1218414,297.54077,306.56866,0.000101566315,31.25,121.5
2024-08-21 07:00:00,-0.7187195,6.325989,298.55084,305.26718,5.4836273e-05,31.25,121.5
2024-08-21 08:00:00,1.1736145,5.1790314,299.09247,304.3649,0.00012731552,31.25,121.5
2024-08-21 09:00:00,1.6946106,3.689804,299.1087,304.68887,0.00022029877,31.25,121.5
2024-08-21 10:00:00,2.2723694,1.4950562,298.98727,302.2729,0.00030565262,31.25,121.5
2024-08-21 11:00:00,3.1228333,1.3934937,298.83594,301.85953,1.4305115e-06,31.25,121.5
2024-08-21 12:00:00,3.561905,0.9280853,298.60156,301.64398,4.7683716e-07,31.25,121.5
2024-08-21 13:00:00,3.1911163,0.77067566,298.46597,301.4381,1.0967255e-05,31.25,121.5
2024-08-21 14:00:00,3.385727,1.1867065,298.3233,300.98715,3.8146973e-06,31.25,121.5
2024-08-21 15:00:00,3.1631775,1.8788452,298.19135,300.87054,1.9073486e-06,31.25,121.5
2024-08-21 16:00:00,3.3952026,2.0479279,298.22748,300.80518,9.536743e-07,31.25,121.5
2024-08-21 17:00:00,3.734665,1.6671753,298.21588,300.63104,0.0,31.25,121.5
2024-08-21 18:00:00,3.698166,1.0593872,298.24463,300.55273,0.0,31.25,121.5
2024-08-21 19:00:00,3.3909302,0.600647,298.41364,300.53128,0.0,31.25,121.5
2024-08-21 20:00:00,2.9311066,0.5614166,298.49683,300.3867,0.0,31.25,121.5
2024-08-21 21:00:00,2.4590454,0.7113037,298.48743,300.02716,0.0,31.25,121.5
2024-08-21 22:00:00,1.713089,0.89204407,298.5822,300.8985,0.0,31.25,121.5
2024-08-21 23:00:00,1.925766,0.7373047,298.37506,301.54596,0.0,31.25,121.5
2024-08-22 00:00:00,1.7668915,0.8737793,297.86987,302.32062,0.0,31.25,121.5
2024-08-22 01:00:00,1.7216797,1.2781067,297.38312,303.12952,0.0,31.25,121.5
2024-08-22 02:00:00,1.749176,1.175766,296.8202,305.7672,0.0,31.25,121.5
2024-08-22 03:00:00,1.813324,0.70414734,296.79037,306.67233,9.536743e-07,31.25,121.5
2024-08-22 04:00:00,1.72789,0.60617065,296.7121,307.17822,1.9073486e-06,31.25,121.5
2024-08-22 05:00:00,1.2707367,0.8998108,295.8086,308.29065,8.583069e-06,31.25,121.5
2024-08-22 06:00:00,1.1956024,1.0770416,295.7401,308.26874,7.6293945e-06,31.25,121.5
2024-08-22 07:00:00,0.8553467,1.2223053,295.8802,308.3875,1.4305115e-06,31.25,121.5
2024-08-22 08:00:00,0.17800903,1.6443634,296.4743,308.1847,0.0,31.25,121.5
2024-08-22 09:00:00,-0.605484,2.2671204,296.7848,307.5938,0.0,31.25,121.5
2024-08-22 10:00:00,-0.85858154,1.966095,298.08643,304.72678,0.0,31.25,121.5
2024-08-22 11:00:00,-1.8756104,2.4964752,297.88605,304.0702,0.0,31.25,121.5
2024-08-22 12:00:00,-2.2073975,3.1481934,297.87363,304.12494,0.0,31.25,121.5
2024-08-22 13:00:00,-1.8128815,3.359253,297.9635,303.9682,0.0,31.25,121.5
2024-08-22 14:00:00,-1.4816742,3.3994598,298.0907,302.97882,0.0,31.25,121.5
2024-08-22 15:00:00,-1.09375,3.239685,298.1783,302.90317,0.0,31.25,121.5
2024-08-22 16:00:00,-0.6252136,2.9333954,298.08545,302.86993,0.0,31.25,121.5
2024-08-22 17:00:00,-0.63964844,2.6755676,298.20685,302.3636,0.0,31.25,121.5
2024-08-22 18:00:00,-0.8661499,2.3607635,298.32004,302.24142,0.0,31.25,121.5
2024-08-22 19:00:00,-0.9216156,1.9152222,298.40237,301.94965,0.0,31.25,121.5
2024-08-22 20:00:00,-0.98973083,1.6434326,298.42252,301.23334,0.0,31.25,121.5
2024-08-22 21:00:00,-1.001297,1.5829468,298.59604,301.0667,0.0,31.25,121.5
2024-08-22 22:00:00,-0.64945984,1.1584473,298.45178,303.28693,0.0,31.25,121.5
2024-08-22 23:00:00,-1.0939484,1.4102936,298.61066,303.88916,0.0,31.25,121.5
2024-08-23 00:00:00,-1.6005707,1.5951843,297.75555,304.64618,0.0,31.25,121.5
2024-08-23 01:00:00,-1.8463135,1.5984802,297.00305,305.2412,0.0,31.25,121.5
2024-08-23 02:00:00,-2.0203552,1.4536743,296.43604,307.97794,0.0,31.25,121.5
2024-08-23 03:00:00,-2.258438,1.1199188,296.46667,308.5505,0.0,31.25,121.5
